"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 25 08:06:35 GMT 2024","Thu Apr 25 08:06:35 GMT 2024","174","chromium","","","","","get Text",""
"passed","Thu Apr 25 08:06:34 GMT 2024","Thu Apr 25 08:06:35 GMT 2024","643","chromium","","","","","has title",""
