"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 26 02:26:07 GMT 2024","Fri Apr 26 02:26:07 GMT 2024","174","chromium","","","","","get Text",""
"passed","Fri Apr 26 02:26:06 GMT 2024","Fri Apr 26 02:26:07 GMT 2024","494","chromium","","","","","has title",""
