"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 07 04:50:44 GMT 2024","Tue May 07 04:50:45 GMT 2024","252","chromium","","","","","get Text",""
"passed","Tue May 07 04:50:43 GMT 2024","Tue May 07 04:50:44 GMT 2024","842","chromium","","","","","has title",""
