"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 26 02:31:54 GMT 2024","Fri Apr 26 02:31:54 GMT 2024","167","chromium","","","","","get Text",""
"passed","Fri Apr 26 02:31:53 GMT 2024","Fri Apr 26 02:31:54 GMT 2024","667","chromium","","","","","has title",""
