"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 08 04:14:35 GMT 2024","Wed May 08 04:14:35 GMT 2024","235","chromium","","","","","get Text",""
"passed","Wed May 08 04:14:34 GMT 2024","Wed May 08 04:14:35 GMT 2024","831","chromium","","","","","has title",""
