"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 26 02:35:46 GMT 2024","Fri Apr 26 02:35:47 GMT 2024","438","chromium","","","","","has title",""
"passed","Fri Apr 26 02:35:47 GMT 2024","Fri Apr 26 02:35:47 GMT 2024","143","chromium","","","","","get Text",""
