"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 26 01:25:03 GMT 2024","Fri Apr 26 01:25:05 GMT 2024","1496","chromium","","","","","has title",""
"passed","Fri Apr 26 01:25:05 GMT 2024","Fri Apr 26 01:25:05 GMT 2024","162","chromium","","","","","get Text",""
