"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 03 17:47:28 GMT 2024","Fri May 03 17:47:28 GMT 2024","173","chromium","","","","","get Text",""
"passed","Fri May 03 17:47:27 GMT 2024","Fri May 03 17:47:28 GMT 2024","662","chromium","","","","","has title",""
