"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 28 16:51:13 GMT 2024","Sun Apr 28 16:51:15 GMT 2024","1906","chromium","","","","","has title",""
"passed","Sun Apr 28 16:51:15 GMT 2024","Sun Apr 28 16:51:16 GMT 2024","335","chromium","","","","","get Text",""
