"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 01 08:55:41 GMT 2024","Wed May 01 08:55:41 GMT 2024","165","chromium","","","","","get Text",""
"passed","Wed May 01 08:55:40 GMT 2024","Wed May 01 08:55:41 GMT 2024","813","chromium","","","","","has title",""
