"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 01 07:14:38 GMT 2024","Wed May 01 07:14:38 GMT 2024","147","chromium","","","","","get Text",""
"passed","Wed May 01 07:14:36 GMT 2024","Wed May 01 07:14:38 GMT 2024","1115","chromium","","","","","has title",""
